Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.14_10.16.53,-8.38847,51.935739,1,B,12,5G,-98,-12,12.0,8,-88,2,3,D,83.0,81.0,84.0,1.0,0.0,C,A81B,9CBA,11016972,-97.0,-16.0
2019.12.14_10.16.54,-8.38847,51.935739,1,B,12,5G,-98,-12,12.0,12,-92,39077,623,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.12.14_10.16.55,-8.38847,51.935739,1,B,12,5G,-101,-10,5.0,12,-92,35611,180,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107.0,-15.0
2019.12.14_10.16.56,-8.38847,51.935739,1,B,12,5G,-101,-10,5.0,12,-92,22253,144,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107.0,-15.0
2019.12.14_10.16.57,-8.38847,51.935739,1,B,12,5G,-100,-14,8.0,12,-92,27177,154,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-15.0
2019.12.14_10.16.58,-8.38847,51.935739,1,B,12,5G,-100,-14,8.0,10,-88,23112,176,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-15.0
2019.12.14_10.16.59,-8.38847,51.935739,1,B,12,5G,-99,-11,11.0,5,-91,11630,118,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-19.0
2019.12.14_10.17.00,-8.38847,51.935739,1,B,12,5G,-99,-11,11.0,11,-88,9593,99,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-19.0
2019.12.14_10.17.02,-8.38847,51.935739,1,B,12,5G,-102,-10,6.0,11,-88,10681,99,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-18.0
2019.12.14_10.17.03,-8.38847,51.935739,1,B,12,5G,-102,-10,6.0,12,-91,16361,117,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-18.0
2019.12.14_10.17.04,-8.38847,51.935739,1,B,12,5G,-100,-9,7.0,12,-91,17851,145,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-18.0
2019.12.14_10.17.05,-8.38847,51.935739,1,B,12,5G,-100,-9,7.0,13,-86,18459,162,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-18.0
2019.12.14_10.17.06,-8.38847,51.935739,1,B,12,5G,-97,-8,20.0,14,-83,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-8.0
2019.12.14_10.17.06,-8.38847,51.935739,1,B,12,5G,-97,-8,20.0,14,-83,0,0,D,81.0,80.0,83.0,1.0,0.0,C,A81B,9CBA,11016972,-101.0,-8.0
2019.12.14_10.17.07,-8.38847,51.935739,1,B,12,5G,-97,-8,20.0,15,-80,7654,187,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-8.0
2019.12.14_10.17.08,-8.38847,51.935739,1,B,12,5G,-93,-10,9.0,13,-82,7783,148,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-9.0
2019.12.14_10.17.09,-8.38847,51.935739,1,B,12,5G,-93,-10,9.0,13,-82,6516,75,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-9.0
2019.12.14_10.17.11,-8.38847,51.935739,1,B,12,5G,-92,-8,12.0,14,-,9892,83,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-7.0
2019.12.14_10.17.12,-8.38847,51.935739,1,B,12,5G,-92,-8,12.0,14,-80,13908,132,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-7.0
2019.12.14_10.17.13,-8.38847,51.935739,1,B,12,5G,-93,-12,-5.0,14,-80,17429,147,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-8.0
2019.12.14_10.17.14,-8.38847,51.935739,1,B,12,5G,-93,-12,-5.0,14,-74,14486,134,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-8.0
2019.12.14_10.17.15,-8.38847,51.935739,1,B,12,5G,-87,-15,4.0,10,-69,17712,122,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-5.0
2019.12.14_10.17.16,-8.38847,51.935739,1,B,12,5G,-87,-15,4.0,10,-,16010,140,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-5.0
2019.12.14_10.17.17,-8.38837,51.934815,21,B,12,5G,-87,-15,4.0,15,-71,16010,140,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-5.0
2019.12.14_10.17.17,-8.38837,51.934815,21,B,12,5G,-85,-14,6.0,15,-71,18463,173,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-5.0
2019.12.14_10.17.20,-8.38837,51.934815,21,B,12,5G,-82,-12,10.0,15,-,5,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-7.0
2019.12.14_10.17.20,-8.38837,51.934815,21,B,12,5G,-82,-12,10.0,15,-76,5,1,D,83.0,81.0,88.0,3.0,0.0,C,A81B,9CBA,11016972,-83.0,-7.0
2019.12.14_10.17.21,-8.38837,51.934815,21,B,12,5G,-82,-12,10.0,15,-76,4064,76,D,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-7.0
2019.12.14_10.17.22,-8.38837,51.934815,21,B,12,5G,-87,-9,12.0,12,-72,17808,225,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-8.0
2019.12.14_10.17.23,-8.38837,51.934815,21,B,12,5G,-87,-9,12.0,15,-74,17014,127,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-8.0
2019.12.14_10.17.24,-8.38837,51.934815,21,B,12,5G,-86,-9,10.0,15,-72,22439,153,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-9.0
2019.12.14_10.17.25,-8.38837,51.934815,21,B,12,5G,-86,-9,10.0,15,-72,19641,155,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-9.0
2019.12.14_10.17.26,-8.38837,51.934815,21,B,12,5G,-83,-7,24.0,15,-72,13585,162,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-6.0
2019.12.14_10.17.28,-8.38837,51.934815,21,B,12,5G,-83,-7,24.0,15,-67,11470,106,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-6.0
2019.12.14_10.17.29,-8.38837,51.934815,21,B,12,5G,-86,-12,6.0,15,-73,11954,111,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-6.0
2019.12.14_10.17.30,-8.38837,51.934815,21,B,12,5G,-86,-12,6.0,15,-71,13382,105,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-6.0
2019.12.14_10.17.31,-8.38837,51.934815,21,B,12,5G,-81,-13,25.0,15,-71,10055,136,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-9.0
2019.12.14_10.17.31,-8.386865,51.934827,30,B,12,5G,-81,-13,25.0,15,-71,10055,136,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-9.0
2019.12.14_10.17.33,-8.386865,51.934827,30,B,12,5G,-78,-9,11.0,15,-71,2930,32,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-9.0
2019.12.14_10.17.34,-8.386865,51.934827,30,B,12,5G,-78,-9,11.0,15,-71,2,2,D,81.0,79.0,83.0,1.0,0.0,C,A81B,9CBA,11016972,-88.0,-9.0
2019.12.14_10.17.34,-8.386865,51.934827,30,B,12,5G,-78,-9,11.0,15,-69,2,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-9.0
2019.12.14_10.17.35,-8.386865,51.934827,30,B,12,5G,-80,-8,-4.0,14,-71,13637,244,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-10.0
2019.12.14_10.17.37,-8.386865,51.934827,30,B,12,5G,-80,-8,-4.0,14,-71,14838,82,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-10.0
2019.12.14_10.17.38,-8.386865,51.934827,30,B,12,5G,-83,-9,16.0,15,-74,14622,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-8.0
2019.12.14_10.17.39,-8.386865,51.934827,30,B,12,5G,-83,-9,16.0,14,-72,14342,100,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-8.0
2019.12.14_10.17.40,-8.386865,51.934827,30,B,12,5G,-83,-9,15.0,15,-68,14362,119,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-9.0
2019.12.14_10.17.41,-8.386865,51.934827,30,B,12,5G,-83,-9,15.0,15,-70,17060,140,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-9.0
2019.12.14_10.17.42,-8.386865,51.934827,30,B,12,5G,-85,-8,17.0,15,-70,13887,124,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-8.0
2019.12.14_10.17.43,-8.386865,51.934827,30,B,12,5G,-85,-8,17.0,15,-70,15613,136,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-8.0
2019.12.14_10.17.44,-8.386865,51.934827,30,B,12,5G,-83,-9,1.0,15,-70,22559,166,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-9.0
2019.12.14_10.17.47,-8.386865,51.934827,30,B,12,5G,-79,-7,5.0,10,-70,21405,112,D,-,-,-,-,-,C,A81B,9CBA,11016972,-82.0,-5.0
2019.12.14_10.17.48,-8.386865,51.934827,30,B,12,5G,-79,-7,5.0,10,-70,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-82.0,-5.0
2019.12.14_10.17.48,-8.386865,51.934827,30,B,12,5G,-79,-7,5.0,10,-70,1,1,D,82.0,80.0,83.0,1.0,0.0,C,A81B,9CBA,11016972,-82.0,-5.0
2019.12.14_10.17.49,-8.386865,51.934827,30,B,12,5G,-84,-8,3.0,14,-66,6907,117,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-4.0
2019.12.14_10.17.51,-8.386481,51.93394,40,B,12,5G,-85,-9,3.0,13,-70,14216,92,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-4.0
2019.12.14_10.17.52,-8.386481,51.93394,40,B,12,5G,-85,-9,3.0,13,-70,10088,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-4.0
2019.12.14_10.17.53,-8.386481,51.93394,40,B,12,5G,-85,-9,14.0,12,-72,10167,76,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-8.0
2019.12.14_10.17.55,-8.386481,51.93394,40,B,12,5G,-85,-9,14.0,14,-73,9839,84,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-8.0
2019.12.14_10.17.56,-8.386481,51.93394,40,B,12,5G,-87,-13,17.0,14,-73,10051,71,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-6.0
2019.12.14_10.17.57,-8.386481,51.93394,40,B,12,5G,-87,-13,17.0,13,-71,9280,81,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-6.0
2019.12.14_10.17.58,-8.386481,51.93394,40,B,12,5G,-87,-16,4.0,14,-75,7637,73,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-7.0
2019.12.14_10.18.01,-8.387501,51.933285,38,B,12,5G,-93,-11,11.0,10,-79,1988,14,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-5.0
2019.12.14_10.18.02,-8.387501,51.933285,38,B,12,5G,-93,-11,11.0,12,-,1988,14,D,82.0,79.0,85.0,2.0,0.0,C,A81B,9CBA,11016972,-95.0,-5.0
2019.12.14_10.18.02,-8.387501,51.933285,38,B,12,5G,-92,-11,-4.0,12,-,1049,30,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.12.14_10.18.04,-8.387501,51.933285,38,B,12,5G,-92,-11,-4.0,11,-81,16660,256,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.12.14_10.18.05,-8.387501,51.933285,38,B,12,5G,-96,-10,10.0,11,-81,14908,144,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-9.0
2019.12.14_10.18.06,-8.387501,51.933285,38,B,12,5G,-96,-10,10.0,15,-78,9877,109,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-9.0
2019.12.14_10.18.07,-8.387501,51.933285,38,B,12,5G,-91,-9,12.0,11,-,10116,93,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-7.0
2019.12.14_10.18.09,-8.388777000000001,51.932753000000005,40,B,12,5G,-93,-12,6.0,15,-75,11466,113,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-7.0
2019.12.14_10.18.10,-8.388777000000001,51.932753000000005,40,B,12,5G,-93,-12,6.0,15,-75,14350,112,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-7.0
2019.12.14_10.18.11,-8.388777000000001,51.932753000000005,40,B,12,5G,-94,-13,5.0,11,-79,12477,125,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-5.0
2019.12.14_10.18.13,-8.388777000000001,51.932753000000005,40,B,12,5G,-94,-13,5.0,11,-79,16733,106,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-5.0
2019.12.14_10.18.15,-8.388777000000001,51.932753000000005,40,B,12,5G,-96,-12,-4.0,11,-79,4194,40,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-7.0
2019.12.14_10.18.16,-8.388777000000001,51.932753000000005,40,B,12,5G,-94,-11,14.0,10,-77,2,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-14.0
2019.12.14_10.18.16,-8.388777000000001,51.932753000000005,40,B,12,5G,-94,-11,14.0,10,-77,2,2,D,84.0,81.0,91.0,4.0,0.0,C,A81B,9CBA,11016972,-94.0,-14.0
2019.12.14_10.18.17,-8.388777000000001,51.932753000000005,40,B,12,5G,-94,-11,14.0,10,-77,10011,183,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-14.0
2019.12.14_10.18.18,-8.388777000000001,51.932753000000005,40,B,12,5G,-90,-10,4.0,10,-77,9879,113,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-16.0
2019.12.14_10.18.19,-8.388777000000001,51.932753000000005,40,B,12,5G,-90,-10,4.0,10,-77,8400,69,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-16.0
2019.12.14_10.18.20,-8.389837,51.932102,28,B,12,5G,-90,-10,4.0,13,-75,8400,69,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-16.0
2019.12.14_10.18.20,-8.389837,51.932102,28,B,12,5G,-90,-10,6.0,13,-75,14653,110,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-9.0
2019.12.14_10.18.22,-8.389837,51.932102,28,B,12,5G,-90,-10,6.0,11,-77,18414,147,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-9.0
2019.12.14_10.18.23,-8.389837,51.932102,28,B,12,5G,-91,-9,-9.0,11,-,6132,97,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-11.0
2019.12.14_10.18.24,-8.389837,51.932102,28,B,12,5G,-91,-9,-9.0,11,-,6499,83,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-11.0
2019.12.14_10.18.25,-8.389837,51.932102,28,B,12,5G,-83,-9,6.0,11,-,13795,135,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-14.0
2019.12.14_10.18.26,-8.389837,51.932102,28,B,12,5G,-83,-9,6.0,11,-,15658,124,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-14.0
2019.12.14_10.18.27,-8.389837,51.932102,28,B,12,5G,-83,-9,11.0,11,-,21004,155,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-15.0
2019.12.14_10.18.28,-8.389837,51.932102,28,B,12,5G,-83,-9,11.0,11,-,13581,124,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-15.0
2019.12.14_10.18.29,-8.389837,51.932102,28,B,12,5G,-83,-10,0.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-16.0
2019.12.14_10.18.30,-8.389837,51.932102,28,B,12,5G,-83,-10,0.0,11,-,0,0,D,81.0,80.0,83.0,1.0,0.0,C,A81B,9CBA,11016972,-90.0,-16.0
2019.12.14_10.18.31,-8.389837,51.932102,28,B,12,5G,-83,-10,0.0,11,-,7225,142,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-16.0
2019.12.14_10.18.32,-8.389837,51.932102,28,B,12,5G,-85,-9,-1.0,14,-73,13900,128,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-17.0
2019.12.14_10.18.33,-8.389837,51.932102,28,B,12,5G,-85,-9,-1.0,11,-75,15280,91,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-17.0
2019.12.14_10.18.34,-8.389837,51.932102,28,B,12,5G,-88,-9,1.0,14,-71,12689,71,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-10.0
2019.12.14_10.18.35,-8.389837,51.932102,28,B,12,5G,-88,-9,1.0,14,-75,14712,72,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-10.0
2019.12.14_10.18.36,-8.389837,51.932102,28,B,12,5G,-90,-9,1.0,15,-79,14460,123,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-9.0
2019.12.14_10.18.37,-8.389837,51.932102,28,B,12,5G,-90,-9,1.0,15,-77,15465,138,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-9.0
2019.12.14_10.18.39,-8.389837,51.932102,28,B,12,5G,-92,-15,5.0,12,-85,3884,57,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-8.0
2019.12.14_10.18.40,-8.389837,51.932102,28,B,12,5G,-92,-15,5.0,8,-80,4874,39,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-8.0
2019.12.14_10.18.41,-8.389837,51.932102,28,B,12,5G,-95,-11,10.0,14,-76,10762,91,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-204.0
2019.12.14_10.18.42,-8.391243,51.931736,53,B,12,5G,-95,-11,10.0,14,-69,18583,139,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-204.0
2019.12.14_10.18.43,-8.391243,51.931736,53,B,12,5G,-95,-11,7.0,11,-81,2317,16,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-3.0
2019.12.14_10.18.44,-8.391243,51.931736,53,B,12,5G,-95,-11,7.0,11,-81,2317,16,D,82.0,79.0,87.0,3.0,0.0,C,A81B,9CBA,11016972,-98.0,-3.0
2019.12.14_10.18.44,-8.391243,51.931736,53,B,12,5G,-95,-11,7.0,11,-81,1010,21,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-3.0
2019.12.14_10.18.45,-8.391243,51.931736,53,B,12,5G,-94,-10,0.0,11,-81,736,15,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-204.0
2019.12.14_10.18.46,-8.391243,51.931736,53,B,12,5G,-94,-10,0.0,14,-,11,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-204.0
2019.12.14_10.18.48,-8.391243,51.931736,53,B,12,5G,-98,-12,-1.0,14,-80,11,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-204.0
2019.12.14_10.18.49,-8.391243,51.931736,53,B,12,5G,-98,-12,-1.0,15,-75,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-204.0
2019.12.14_10.18.49,-8.392812,51.931551,54,B,12,5G,-98,-12,-1.0,15,-75,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-204.0
2019.12.14_10.18.50,-8.392812,51.931551,54,B,12,5G,-95,-12,0.0,12,-72,3095,91,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-12.0
2019.12.14_10.18.51,-8.392812,51.931551,54,B,12,5G,-95,-12,0.0,14,-82,20980,226,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-12.0
2019.12.14_10.18.52,-8.392812,51.931551,54,B,12,5G,-90,-12,-3.0,14,-82,22038,155,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-10.0
2019.12.14_10.18.53,-8.392812,51.931551,54,B,12,5G,-90,-12,-3.0,6,-84,13278,113,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-10.0
2019.12.14_10.18.54,-8.392812,51.931551,54,B,13,5G,-96,-12,-3.0,11,-79,11287,98,D,-,-,-,-,-,D,A81B,9CBA,11016973,-98.0,-4.0
2019.12.14_10.18.55,-8.392812,51.931551,54,B,13,5G,-96,-12,-3.0,8,-82,13442,131,D,-,-,-,-,-,D,A81B,9CBA,11016973,-98.0,-4.0
2019.12.14_10.18.56,-8.392812,51.931551,54,B,13,5G,-98,-11,0.0,9,-80,10116,82,D,-,-,-,-,-,D,A81B,9CBA,11016973,-97.0,-16.0
2019.12.14_10.18.58,-8.392812,51.931551,54,B,13,5G,-98,-11,0.0,9,-80,1,2,D,-,-,-,-,-,D,A81B,9CBA,11016973,-97.0,-16.0
2019.12.14_10.18.58,-8.392812,51.931551,54,B,13,5G,-98,-11,0.0,9,-80,1,2,D,81.0,79.0,84.0,2.0,0.0,D,A81B,9CBA,11016973,-97.0,-16.0
2019.12.14_10.18.59,-8.392812,51.931551,54,B,13,5G,-97,-11,5.0,9,-80,12260,185,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-10.0
2019.12.14_10.19.00,-8.392812,51.931551,54,B,13,5G,-97,-11,5.0,15,-77,18127,64,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-10.0
2019.12.14_10.19.01,-8.392812,51.931551,54,B,13,5G,-101,-11,0.0,15,-81,14601,83,D,-,-,-,-,-,D,A81B,9CBA,11016973,-98.0,-6.0
2019.12.14_10.19.02,-8.392812,51.931551,54,B,13,5G,-101,-11,0.0,11,-79,10295,75,D,-,-,-,-,-,D,A81B,9CBA,11016973,-98.0,-6.0
2019.12.14_10.19.03,-8.392812,51.931551,54,B,13,5G,-97,-10,-7.0,13,-76,13936,93,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-5.0
2019.12.14_10.19.04,-8.392812,51.931551,54,B,13,5G,-97,-10,-7.0,13,-76,16191,89,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-5.0
2019.12.14_10.19.06,-8.392812,51.931551,54,B,13,5G,-98,-13,7.0,13,-76,12725,105,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-6.0
2019.12.14_10.19.07,-8.392812,51.931551,54,B,13,5G,-98,-13,7.0,13,-76,10860,78,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-6.0
2019.12.14_10.19.07,-8.394250999999999,51.931388,23,B,13,5G,-98,-13,7.0,13,-76,10860,78,D,-,-,-,-,-,D,A81B,9CBA,11016973,-95.0,-6.0
2019.12.14_10.19.08,-8.394250999999999,51.931388,23,B,13,5G,-97,-10,7.0,13,-76,9120,85,D,-,-,-,-,-,D,A81B,9CBA,11016973,-94.0,-3.0
